method,clients,global,score
aligned_feature_1.0_agg_con_weighted_cgw_weights_concurrent,0.8317214700193424,0.9960494242245944,13.24803043505883
aligned_feature_0.9_agg_con_weighted_cgw_weights_concurrent,0.8375241779497099,0.9960494242245944,13.271241266780299
aligned_feature_0.5_agg_con_weighted_cgw_weights_concurrent,0.8549323017408124,0.9959653694208624,13.3391993778196
aligned_feature_0.1_agg_con_weighted_cgw_weights_concurrent,0.8955512572533849,0.9953769857947382,13.489958467511725
aligned_feature_0.01_agg_con_weighted_cgw_weights_concurrent,0.8955512572533849,0.9941161637387577,13.464874499080183
aligned_feature_0.001_agg_con_weighted_cgw_weights_concurrent,0.9090909090909091,0.992435067664117,13.485637271658444
