method,clients,global,score
prox_0.9_agg_seq_fedavg_update_weights_sequential,0.9458413926499033,0.9514163234428847,12.835295775735371
prox_0.01_agg_seq_fedavg_update_weights_sequential,0.9477756286266924,0.9351937463226023,12.53697594611581
prox_1.0_agg_seq_fedavg_update_weights_sequential,0.9497098646034816,0.9618391191056569,13.050184368833387
prox_0.5_agg_seq_fedavg_update_weights_sequential,0.9497098646034816,0.9457005967891065,12.742335646086648
prox_0.001_agg_seq_fedavg_update_weights_sequential,0.9516441005802708,0.9179625115575355,12.233128128571268
prox_0.1_agg_seq_fedavg_update_weights_sequential,0.9535783365570599,0.9295620744725561,12.45516984920546
