method,clients,global,score
distill_T8_a0.98_agg_seq_fedavg_update_weights_sequential,0.9615384615384616,0.9903336975708161,13.653762171596693
distill_T50_a0.98_agg_seq_fedavg_update_weights_sequential,0.9615384615384616,0.9905018071782803,13.657092146388239
distill_T10_a0.95_agg_seq_fedavg_update_weights_sequential,0.9692307692307692,0.9928553416827772,13.73454037200332
distill_T50_a0.95_agg_seq_fedavg_update_weights_sequential,0.9692307692307692,0.992266958056653,13.722860237433112
distill_T8_a0.95_agg_seq_fedavg_update_weights_sequential,0.9692307692307692,0.9911742456081365,13.701186928491662
distill_T10_a0.98_agg_seq_fedavg_update_weights_sequential,0.9846153846153847,0.9910901908044045,13.761059201548647
