method,clients,global,score
prox_0.5_agg_con_weighted_cgw_weights_concurrent,0.9516441005802708,0.9704967638900563,13.2252160895318
prox_0.001_agg_con_weighted_cgw_weights_concurrent,0.9535783365570599,0.9594015297974279,13.018826300004688
prox_0.9_agg_con_weighted_cgw_weights_concurrent,0.9555125725338491,0.9701605446751281,13.234165114578808
prox_1.0_agg_con_weighted_cgw_weights_concurrent,0.9555125725338491,0.9757922165251744,13.343754788446528
prox_0.01_agg_con_weighted_cgw_weights_concurrent,0.9574468085106383,0.9625115575355132,13.094072217936949
prox_0.1_agg_con_weighted_cgw_weights_concurrent,0.9613152804642167,0.9673867361519711,13.203632094684501
