method,clients,global,score
logit_consistency_0.9_agg_seq_fedavg_update_weights_sequential,0.839458413926499,0.9960494242245944,13.278978210687455
logit_consistency_1.0_agg_seq_fedavg_update_weights_sequential,0.839458413926499,0.9955450954022023,13.268934025499796
logit_consistency_0.5_agg_seq_fedavg_update_weights_sequential,0.8607350096711799,0.9957972598133983,13.359061865203445
logit_consistency_0.1_agg_seq_fedavg_update_weights_sequential,0.9110251450676983,0.9953769857947382,13.551854018768978
logit_consistency_0.01_agg_seq_fedavg_update_weights_sequential,0.9129593810444874,0.9937799445238296,13.527823305555806
logit_consistency_0.001_agg_seq_fedavg_update_weights_sequential,0.9516441005802708,0.9904177523745482,13.615849644507602
