method,clients,global,score
distill_T2_a0.95_agg_seq_fedavg_update_weights_sequential,0.9226305609284333,0.9885685466924434,13.463199958809831
distill_T10_a0.95_agg_seq_fedavg_update_weights_sequential,0.9303675048355899,0.994788602168614,13.617513649388208
distill_T4_a0.95_agg_seq_fedavg_update_weights_sequential,0.9303675048355899,0.992266958056653,13.567407179852395
distill_T8_a0.95_agg_seq_fedavg_update_weights_sequential,0.9342359767891683,0.9941161637387577,13.619613377223317
distill_T50_a0.95_agg_seq_fedavg_update_weights_sequential,0.9342359767891683,0.9940321089350256,13.61794224309482
distill_T1_a0.95_agg_seq_fedavg_update_weights_sequential,0.9477756286266924,0.9853744641506262,13.500730860508108
